Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueDescriptions,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,SupportTicketsCount,SatisfactionScore,AgeCategory,SpendingCategory,FavoriteSeason,PreferredTimeOfDay,Region,LoyaltyLevel,WeekendPreference,BasketSizeCategory,ProductDiversity,Country,Churn,RegYear,RegMonth,GeoIP,CountryMismatch,MonetaryPerDay,AvgBasketValue,TenureRatio,CancelRate,ProductsPerTrans
2,285.73999999999995,9.524666666666665,15.71532586765024,0.39,81.36,228,7.6,1,24,101,2,11,9,0.0,0.4827586206896552,24,12.0,1,0,0,0.0,30,2,15.0,49.0,4.0,5.0,45-54,Medium,Automne,Matin,UK,Nouveau,Inconnu,Moyen,Explorateur,United Kingdom,0,2011,6,Indonesia,1.0,19.04933333333333,95.24666666666666,5.8,0.0,0.7741935483870968
2,1079.66,25.70619047619047,38.765993014520575,4.68,179.0,1054,25.09523809523809,6,100,101,2,11,8,0.0,1.4878048780487805,39,19.5,1,0,0,0.0,42,2,21.0,45.0,1.0,3.0,45-54,High,Été,Matin,UK,Jeune,Inconnu,Grand,Explorateur,United Kingdom,0,2011,6,China,1.0,17.413870967741936,359.8866666666667,0.6290322580645161,0.0,0.9069767441860465
2,239.76,12.618947368421052,9.271398009611689,4.5600000000000005,46.8,408,21.473684210526315,12,48,101,0,15,12,0.0,5.333333333333333,19,9.5,1,0,0,0.0,19,2,9.5,30.0,1.0,4.0,25-34,Medium,Hiver,Après-midi,UK,Jeune,Inconnu,Grand,Modéré,United Kingdom,0,2010,11,Iran,1.0,2.4717525773195876,79.92,0.041237113402061855,0.0,0.95
3,665.8600000000001,3.4322680412371143,2.636534271359101,0.19,12.48,507,2.61340206185567,1,24,100,2,14,8,0.0,0.3834196891191709,141,47.0,1,0,0,0.0,194,3,64.66666666666667,48.0,1.0,1.0,45-54,High,Été,Après-midi,UK,Jeune,Inconnu,Petit,Explorateur,United Kingdom,0,2011,6,United States,1.0,8.761315789473686,166.46500000000003,0.32894736842105265,0.0,0.7230769230769231
3,537.8299999999999,21.5132,42.35111782468085,-15.8,220.0,109,4.36,-4,16,100,2,17,8,0.0,3.1666666666666665,23,7.666666666666667,1,2,0,0.08,25,3,8.333333333333334,,2.0,1.0,Inconnu,High,Été,Après-midi,UK,Jeune,Inconnu,Petit,Explorateur,United Kingdom,0,2011,6,Mexico,1.0,6.984805194805194,134.45749999999998,0.2987012987012987,0.07692307692307693,0.8846153846153846
2,590.93,19.697666666666667,8.797130677722114,11.5,46.0,161,5.366666666666666,1,24,100,4,12,10,0.0,1.2413793103448276,30,15.0,1,0,0,0.0,30,2,15.0,37.0,0.0,2.0,35-44,High,Automne,Midi,UK,Jeune,Inconnu,Moyen,Explorateur,United Kingdom,0,2010,11,China,1.0,15.97108108108108,196.97666666666666,1.7297297297297298,0.0,0.967741935483871
1,509.0100000000001,31.813125000000003,18.8455716173146,12.6,80.0,211,13.1875,2,24,100,3,12,9,0.0,0.0,16,16.0,1,0,0,0.0,16,1,16.0,35.0,0.0,5.0,35-44,High,Automne,Midi,Europe du Nord,Nouveau,Inconnu,Moyen,Modéré,Norway,1,2011,7,,,509.0100000000001,254.50500000000005,100.0,0.0,0.9411764705882353
4,712.8000000000001,178.20000000000002,68.58921197972755,118.8,237.6,144,36.0,24,48,100,3,10,11,0.0,29.33333333333333,1,0.25,1,0,0,0.0,4,4,1.0,46.0,2.0,1.0,45-54,High,Automne,Matin,UK,Jeune,Inconnu,Grand,Spécialisé,United Kingdom,0,2011,7,,,7.920000000000001,142.56,0.1111111111111111,0.0,0.2
1,305.28,16.959999999999997,9.790266474772729,5.04,41.6,221,12.27777777777778,6,25,99,3,15,9,0.0,0.0,18,18.0,1,0,0,0.0,18,1,18.0,77.0,2.0,2.0,65+,Medium,Automne,Après-midi,UK,Nouveau,Inconnu,Moyen,Modéré,United Kingdom,1,2011,6,United States,1.0,305.28,152.64,99.0,0.0,0.9473684210526315
1,207.36,207.36,0.0,207.36,207.36,288,288.0,288,288,99,3,17,9,0.0,,1,1.0,1,0,0,0.0,1,1,1.0,80.0,2.0,3.0,65+,Medium,Automne,Après-midi,UK,Nouveau,Inconnu,Grand,Spécialisé,United Kingdom,1,2011,1,Ireland,1.0,207.36,103.68,99.0,0.0,0.5
2,1013.04,26.658947368421053,30.6876712448108,3.4799999999999995,153.0,486,12.789473684210526,1,36,99,3,17,9,0.0,0.5405405405405406,38,19.0,1,0,0,0.0,38,2,19.0,23.0,2.0,1.0,18-24,High,Automne,Après-midi,Moyen-Orient,Nouveau,Inconnu,Moyen,Explorateur,United Arab Emirates,0,2011,6,United States,1.0,48.239999999999995,337.68,3.7142857142857144,0.0,0.9743589743589743
2,385.87,12.862333333333334,5.652708647849388,-1.65,23.4,333,11.1,-1,24,99,3,18,9,0.0,0.4482758620689655,29,14.5,1,1,0,0.0333333333333333,30,2,15.0,49.0,2.0,5.0,45-54,Medium,Automne,Soir,UK,Nouveau,Inconnu,Moyen,Explorateur,United Kingdom,0,2011,6,,,27.562142857142856,128.62333333333333,6.071428571428571,0.03225806451612903,0.9354838709677419
1,89.06,9.895555555555555,5.216452604766746,4.5600000000000005,20.4,129,14.333333333333334,1,24,99,4,10,9,0.0,0.0,9,9.0,1,0,0,0.0,9,1,9.0,,1.0,2.0,Inconnu,Low,Automne,Matin,UK,Nouveau,Inconnu,Moyen,Modéré,United Kingdom,1,2011,9,United Kingdom,0.0,89.06,44.53,99.0,0.0,0.9
1,115.31,5.490952380952381,4.377776724276725,0.85,15.3,78,3.7142857142857135,1,24,99,4,10,9,0.0,0.0,21,21.0,1,0,0,0.0,21,1,21.0,60.0,2.0,3.0,55-64,Medium,Automne,Matin,UK,Nouveau,Inconnu,Petit,Explorateur,United Kingdom,1,2011,7,United Kingdom,0.0,115.31,57.655,99.0,0.0,0.9545454545454546
2,860.41,19.12022222222222,10.090821997531153,2.88,59.400000000000006,592,13.155555555555557,2,36,99,0,14,10,0.0,1.0227272727272727,43,21.5,1,0,0,0.0,45,2,22.5,79.0,3.0,2.0,65+,High,Automne,Après-midi,Europe continentale,Jeune,Inconnu,Moyen,Explorateur,Portugal,0,2011,2,United Kingdom,1.0,18.704565217391302,286.80333333333334,1.1521739130434783,0.0,0.9347826086956522
2,383.03,14.186296296296298,3.502531115711068,2.9,19.8,195,7.222222222222222,2,12,98,4,13,9,0.0,2.5,27,13.5,1,0,0,0.0,27,2,13.5,19.0,2.0,4.0,18-24,Medium,Automne,Midi,UK,Jeune,Inconnu,Moyen,Explorateur,United Kingdom,0,2011,8,United States,1.0,5.803484848484848,127.67666666666666,0.48484848484848486,0.0,0.9642857142857143
2,319.61,3.2613265306122443,3.1371546757035857,0.39,15.0,188,1.918367346938776,1,12,98,6,11,10,0.6428571428571429,0.4432989690721649,89,44.5,1,0,0,0.0,98,2,49.0,,5.0,5.0,Inconnu,Medium,Automne,Matin,UK,Jeune,Weekend,Petit,Explorateur,United Kingdom,0,2010,10,United Arab Emirates,1.0,7.263863636363637,106.53666666666668,1.25,0.0,0.898989898989899
3,455.42,25.301111111111112,15.7894312712422,-2.08,62.400000000000006,177,9.833333333333334,-1,30,98,4,14,9,0.0,5.588235294117647,14,4.666666666666667,1,1,0,0.0555555555555555,18,3,6.0,40.0,2.0,5.0,35-44,Medium,Automne,Après-midi,Europe du Nord,Jeune,Inconnu,Moyen,Modéré,Finland,0,2011,4,Germany,1.0,4.7439583333333335,113.855,0.03125,0.05263157894736842,0.7368421052631579
7,1406.5700000000002,16.16747126436782,7.146713705400222,-5.9,44.55,571,6.563218390804598,-2,24,98,4,10,9,0.0,0.9302325581395348,70,10.0,1,3,0,0.0344827586206896,87,7,12.428571428571429,,1.0,1.0,Inconnu,High,Automne,Matin,UK,Jeune,Inconnu,Moyen,Explorateur,United Kingdom,0,2011,7,Japan,1.0,16.9466265060241,175.82125000000002,0.1927710843373494,0.03409090909090909,0.7954545454545454
1,363.79,6.272241379310345,5.269878670697434,0.65,25.5,167,2.8793103448275863,1,12,98,4,16,9,0.0,0.0,57,57.0,1,0,0,0.0,58,1,58.0,48.0,4.0,2.0,45-54,Medium,Automne,Après-midi,UK,Nouveau,Inconnu,Petit,Explorateur,United Kingdom,1,2010,4,United States,1.0,363.79,181.895,98.0,0.0,0.9661016949152542
2,534.24,53.424,66.7406874402714,6.6000000000000005,177.60000000000002,300,30.0,12,96,97,0,10,9,0.5,2.4444444444444446,9,4.5,1,0,0,0.0,10,2,5.0,68.0,4.0,3.0,65+,High,Automne,Matin,UK,Nouveau,Semaine,Grand,Modéré,United Kingdom,0,2011,8,China,1.0,23.227826086956522,178.08,3.217391304347826,0.0,0.8181818181818182
1,316.62,24.35538461538461,15.182046752323735,10.2,60.0,341,26.23076923076923,4,72,97,6,11,9,1.0,0.0,13,13.0,1,0,0,0.0,13,1,13.0,22.0,2.0,1.0,18-24,Medium,Automne,Matin,UK,Nouveau,Weekend,Grand,Modéré,United Kingdom,1,2011,5,,,316.62,158.31,97.0,0.0,0.9285714285714286
2,374.7,7.2057692307692305,5.988123980717705,0.65,24.75,361,6.9423076923076925,1,48,97,4,10,10,0.4807692307692308,0.6274509803921569,51,25.5,1,0,0,0.0,52,2,26.0,36.0,1.0,5.0,35-44,Medium,Automne,Matin,UK,Jeune,Semaine,Moyen,Explorateur,United Kingdom,0,2011,7,Finland,1.0,11.354545454545454,124.89999999999999,1.9393939393939394,0.0,0.9622641509433962
5,1747.6600000000003,22.99552631578948,18.028870949654564,4.5600000000000005,106.2,782,10.289473684210526,2,36,97,6,12,9,0.5263157894736842,1.1866666666666668,70,14.0,1,0,0,0.0,76,5,15.2,51.0,3.0,2.0,45-54,High,Automne,Midi,UK,Jeune,Weekend,Moyen,Explorateur,United Kingdom,0,2011,8,,,18.99630434782609,291.2766666666667,0.06521739130434782,0.0,0.9090909090909091
1,135.18,2.7036,2.812619347127644,0.12,16.95,109,2.18,1,12,97,6,12,9,1.0,0.0,43,43.0,1,0,0,0.0,50,1,50.0,27.0,3.0,3.0,25-34,Medium,Automne,Midi,UK,Nouveau,Weekend,Petit,Explorateur,United Kingdom,1,2011,6,Indonesia,1.0,135.18,67.59,97.0,0.0,0.8431372549019608
2,468.25999999999993,7.432698412698412,6.039833688788397,0.39,22.5,379,6.015873015873016,1,48,96,6,13,9,0.6666666666666666,1.2903225806451613,55,27.5,1,0,0,0.0,63,2,31.5,,0.0,5.0,Inconnu,Medium,Automne,Midi,Europe continentale,Jeune,Weekend,Moyen,Explorateur,Germany,0,2011,8,United States,1.0,5.780987654320987,156.08666666666664,0.19753086419753085,0.0,0.859375
2,599.0,7.216867469879518,9.747539893225698,0.55,75.0,365,4.397590361445783,1,24,96,6,13,9,1.0,0.0,80,40.0,1,0,0,0.0,83,2,41.5,,3.0,3.0,Inconnu,High,Automne,Midi,UK,Nouveau,Weekend,Petit,Explorateur,United Kingdom,1,2011,7,Israel,1.0,599.0,199.66666666666666,96.0,0.0,0.9523809523809523
5,1282.45,18.586231884057973,7.717350791531812,-4.25,52.2,775,11.231884057971014,-1,36,96,6,16,9,0.4202898550724637,1.3529411764705883,61,12.2,1,1,0,0.0144927536231884,69,5,13.8,,1.0,2.0,Inconnu,High,Automne,Après-midi,UK,Jeune,Semaine,Moyen,Explorateur,United Kingdom,0,2011,8,France,1.0,13.64308510638298,213.74166666666667,0.031914893617021274,0.014285714285714285,0.8714285714285714
2,417.73,6.52703125,7.514072021761189,0.55,35.7,493,7.703125,1,100,96,6,16,9,0.78125,0.3492063492063492,58,29.0,1,0,0,0.0,64,2,32.0,,3.0,3.0,Inconnu,Medium,Automne,Après-midi,UK,Nouveau,Weekend,Moyen,Explorateur,United Kingdom,0,2011,8,United States,1.0,18.16217391304348,139.24333333333334,3.217391304347826,0.0,0.8923076923076924
2,324.24,15.44,2.819973404129904,9.95,19.8,146,6.9523809523809526,1,12,96,0,9,9,0.0,2.6,19,9.5,1,0,0,0.0,21,2,10.5,67.0,1.0,1.0,65+,Medium,Automne,Matin,UK,Jeune,Inconnu,Moyen,Modéré,United Kingdom,0,2011,9,France,1.0,6.117735849056604,108.08,0.8113207547169812,0.0,0.8636363636363636
1,205.3,17.108333333333334,2.770611462978502,12.5,22.5,37,3.083333333333333,1,6,96,0,11,9,0.0,0.0,12,12.0,1,0,0,0.0,12,1,12.0,78.0,3.0,1.0,65+,Medium,Automne,Matin,UK,Nouveau,Inconnu,Petit,Modéré,United Kingdom,1,2011,8,United Kingdom,0.0,205.3,102.65,96.0,0.0,0.9230769230769231
1,497.61,19.13884615384616,7.655362213206155,5.04,35.400000000000006,307,11.807692307692308,1,48,96,0,12,9,0.0,0.0,26,26.0,1,0,0,0.0,26,1,26.0,48.0,2.0,,45-54,Medium,Automne,Midi,UK,Nouveau,Inconnu,Moyen,Explorateur,United Kingdom,1,2010,9,Japan,1.0,497.61,248.805,96.0,0.0,0.9629629629629629
1,82.75,6.895833333333333,3.876001825530421,1.3,12.6,41,3.4166666666666665,1,12,95,0,15,9,0.0,0.0,11,11.0,1,0,0,0.0,12,1,12.0,,1.0,5.0,Inconnu,Low,Automne,Après-midi,UK,Nouveau,Inconnu,Petit,Modéré,United Kingdom,1,2011,3,United States,1.0,82.75,41.375,95.0,0.0,0.8461538461538461
6,2427.32,15.170749999999998,13.473035290427577,2.88,135.2,2474,15.4625,2,100,95,2,11,9,0.1125,0.559748427672956,124,20.666666666666668,1,0,0,0.0,160,6,26.666666666666668,,4.0,4.0,Inconnu,VIP,Automne,Matin,UK,Jeune,Semaine,Grand,Explorateur,United Kingdom,0,2011,3,United States,1.0,26.383913043478262,346.76000000000005,0.03260869565217391,0.0,0.7701863354037267
4,2128.2300000000005,18.035847457627124,10.67181328773732,5.04,68.0,1151,9.754237288135592,1,25,95,1,11,9,0.0,0.5299145299145299,104,26.0,1,0,0,0.0,118,4,29.5,,1.0,4.0,Inconnu,VIP,Automne,Matin,UK,Jeune,Inconnu,Moyen,Explorateur,United Kingdom,0,2011,4,China,1.0,33.78142857142858,425.6460000000001,0.5079365079365079,0.0,0.8739495798319328
1,303.93,10.480344827586206,8.59497963213685,1.45,34.68,172,5.931034482758621,1,24,95,1,12,9,0.0,0.0,28,28.0,1,0,0,0.0,29,1,29.0,40.0,0.0,4.0,35-44,Medium,Automne,Midi,UK,Nouveau,Inconnu,Moyen,Explorateur,United Kingdom,1,2011,7,Sweden,1.0,303.93,151.965,95.0,0.0,0.9333333333333333
1,151.73999999999998,15.173999999999998,3.692756272608428,10.5,22.5,114,11.4,2,25,95,1,12,9,0.0,0.0,10,10.0,1,0,0,0.0,10,1,10.0,36.0,2.0,5.0,35-44,Medium,Automne,Midi,UK,Nouveau,Inconnu,Moyen,Modéré,United Kingdom,1,2011,2,United States,1.0,151.73999999999998,75.86999999999999,95.0,0.0,0.9090909090909091
3,1316.6600000000003,18.544507042253525,8.519842518452757,4.68,72.0,632,8.901408450704226,2,24,94,0,9,9,0.0,1.3285714285714283,64,21.33333333333333,1,0,0,0.0,71,3,23.666666666666668,26.0,0.0,1.0,25-34,High,Automne,Matin,Europe continentale,Jeune,Inconnu,Moyen,Explorateur,Germany,0,2011,8,,,14.007021276595747,329.1650000000001,0.010638297872340425,0.0,0.8888888888888888
1,64.0,32.0,9.899494936611664,25.0,39.0,32,16.0,12,20,94,1,15,9,0.0,0.0,2,2.0,1,0,0,0.0,2,1,2.0,,1.0,1.0,Inconnu,Low,Automne,Après-midi,UK,Nouveau,Inconnu,Grand,Spécialisé,United Kingdom,1,2011,7,Brazil,1.0,64.0,32.0,94.0,0.0,0.6666666666666666
1,353.48,16.067272727272726,6.03109259770383,10.2,30.24,316,14.363636363636363,6,48,94,2,8,9,0.0,0.0,22,22.0,1,0,0,0.0,22,1,22.0,,1.0,1.0,Inconnu,Medium,Automne,Matin,UK,Nouveau,Inconnu,Moyen,Explorateur,United Kingdom,1,2011,4,,,353.48,176.74,94.0,0.0,0.9565217391304348
5,1249.34,15.052289156626507,6.944718878803712,-6.25,46.8,1060,12.771084337349398,-1,96,94,3,9,11,0.0,1.0731707317073171,69,13.8,1,1,0,0.0120481927710843,83,5,16.6,26.0,0.0,2.0,25-34,High,Automne,Matin,UK,Jeune,Inconnu,Moyen,Explorateur,United Kingdom,0,2011,8,Saudi Arabia,1.0,13.729010989010987,208.22333333333333,0.04395604395604396,0.011904761904761904,0.8214285714285714
6,2863.08,18.23617834394904,11.391930034753,5.04,90.0,1523,9.70063694267516,1,36,94,3,10,9,0.0891719745222929,0.4038461538461538,117,19.5,1,0,0,0.0,157,6,26.166666666666668,45.0,4.0,1.0,45-54,VIP,Automne,Matin,Europe continentale,Jeune,Semaine,Moyen,Explorateur,France,0,2010,10,United Arab Emirates,1.0,43.379999999999995,409.01142857142855,0.42424242424242425,0.0,0.740506329113924
4,362.9,13.957692307692309,8.12277012241135,-17.700000000000003,30.24,302,11.615384615384617,-6,48,94,3,13,9,0.0,2.52,24,6.0,1,1,0,0.0384615384615384,26,4,6.5,79.0,3.0,1.0,65+,Medium,Automne,Midi,UK,Jeune,Inconnu,Moyen,Explorateur,United Kingdom,0,2011,9,United States,1.0,5.583076923076923,72.58,0.4461538461538462,0.037037037037037035,0.8888888888888888
2,264.44,4.26516129032258,2.9271351976569586,0.75,16.95,119,1.9193548387096773,1,12,94,1,12,11,0.0,1.360655737704918,55,27.5,1,0,0,0.0,62,2,31.0,63.0,1.0,1.0,55-64,Medium,Automne,Midi,UK,Jeune,Inconnu,Petit,Explorateur,United Kingdom,0,2011,6,Colombia,1.0,3.1480952380952383,88.14666666666666,0.13095238095238096,0.0,0.873015873015873
1,416.9,27.793333333333333,13.277328510696435,14.85,50.400000000000006,146,9.733333333333333,3,24,93,3,9,9,0.0,0.0,15,15.0,1,0,0,0.0,15,1,15.0,68.0,1.0,4.0,65+,Medium,Automne,Matin,UK,Nouveau,Inconnu,Moyen,Modéré,United Kingdom,1,2011,9,United States,1.0,416.9,208.45,93.0,0.0,0.9375
1,91.32,45.66,43.3597878223591,15.0,76.32000000000001,73,36.5,1,72,93,3,10,9,0.0,0.0,2,2.0,1,0,0,0.0,2,1,2.0,24.0,,3.0,18-24,Low,Automne,Matin,UK,Nouveau,Inconnu,Grand,Spécialisé,United Kingdom,1,2011,8,Chile,1.0,91.32,45.66,93.0,0.0,0.6666666666666666
1,443.0,23.31578947368421,11.433132804747531,10.5,51.0,335,17.63157894736842,1,64,93,3,10,9,0.0,0.0,19,19.0,1,0,0,0.0,19,1,19.0,33.0,1.0,1.0,25-34,Medium,Automne,Matin,UK,Nouveau,Inconnu,Grand,Modéré,United Kingdom,1,2010,12,Peru,1.0,443.0,221.5,93.0,0.0,0.95
1,121.74,4.5088888888888885,2.2246474799968667,1.45,9.95,38,1.4074074074074074,1,3,93,3,11,9,0.0,0.0,27,27.0,1,0,0,0.0,27,1,27.0,33.0,3.0,3.0,25-34,Medium,Automne,Matin,UK,Nouveau,Inconnu,Petit,Explorateur,United Kingdom,1,2011,9,United States,1.0,121.74,60.87,93.0,0.0,0.9642857142857143
2,1412.9400000000005,32.11227272727273,44.9603997780598,0.39,268.2,819,18.613636363636363,1,180,93,3,12,9,0.0,1.069767441860465,38,19.0,1,0,0,0.0,44,2,22.0,77.0,3.0,1.0,65+,High,Automne,Midi,UK,Jeune,Inconnu,Grand,Explorateur,United Kingdom,0,2011,8,India,1.0,30.06255319148937,470.9800000000002,0.9787234042553191,0.0,0.8444444444444444
1,296.64000000000004,22.81846153846154,19.99561028749137,9.96,81.12,204,15.692307692307692,4,48,92,4,9,9,0.0,0.0,13,13.0,1,0,0,0.0,13,1,13.0,,3.0,,Inconnu,Medium,Automne,Matin,UK,Nouveau,Inconnu,Grand,Modéré,United Kingdom,1,2011,2,United States,1.0,296.64000000000004,148.32000000000002,92.0,0.0,0.9285714285714286
2,957.66,23.9415,20.13848943358629,10.5,91.8,439,10.975,2,36,92,4,10,9,0.0,1.8461538461538465,39,19.5,1,0,0,0.0,40,2,20.0,,1.0,4.0,Inconnu,High,Automne,Matin,UK,Jeune,Inconnu,Moyen,Explorateur,United Kingdom,0,2011,5,United States,1.0,13.118630136986301,319.21999999999997,0.2602739726027397,0.0,0.9512195121951219
4,552.57,46.04750000000001,57.2940461963148,-17.700000000000003,183.6,363,30.25,-6,96,92,4,12,9,0.0,4.181818181818182,7,1.75,1,2,0,0.1666666666666666,12,4,3.0,21.0,4.0,3.0,18-24,High,Automne,Midi,UK,Jeune,Inconnu,Grand,Modéré,United Kingdom,0,2011,1,China,1.0,11.511875000000002,110.51400000000001,0.9375,0.15384615384615385,0.5384615384615384
2,482.47,14.19029411764706,5.180918068459062,2.88,25.200000000000003,480,14.117647058823527,1,100,91,4,13,9,0.0,0.4848484848484848,34,17.0,1,0,0,0.0,34,2,17.0,56.0,1.0,4.0,55-64,Medium,Automne,Midi,UK,Nouveau,Inconnu,Moyen,Explorateur,United Kingdom,0,2011,6,Georgia,1.0,28.38058823529412,160.82333333333335,4.411764705882353,0.0,0.9714285714285714
4,1127.7100000000005,38.88655172413794,31.27197561896754,9.96,166.4,525,18.103448275862068,6,80,91,4,14,9,0.0689655172413793,2.821428571428572,19,4.75,1,0,0,0.0,29,4,7.25,57.0,9.0,2.0,55-64,High,Automne,Après-midi,UK,Jeune,Semaine,Grand,Modéré,United Kingdom,0,2011,8,,,13.752560975609763,225.5420000000001,0.12195121951219512,0.0,0.6333333333333333
8,1510.06,2.7606215722120657,2.642717683710752,0.21,19.9,886,1.6197440585009142,1,12,91,4,14,9,0.0,0.1538461538461538,318,39.75,1,0,0,0.0,547,8,68.375,34.0,0.0,5.0,25-34,High,Automne,Après-midi,UK,Jeune,Inconnu,Petit,Explorateur,United Kingdom,0,2011,8,United States,1.0,17.357011494252873,167.78444444444443,0.04597701149425287,0.0,0.5802919708029197
1,337.74,16.082857142857144,10.87682267156045,7.0200000000000005,49.8,208,9.904761904761903,1,24,91,4,14,9,0.0,0.0,21,21.0,1,0,0,0.0,21,1,21.0,54.0,2.0,5.0,45-54,Medium,Automne,Après-midi,UK,Nouveau,Inconnu,Moyen,Explorateur,United Kingdom,1,2010,10,United States,1.0,337.74,168.87,91.0,0.0,0.9545454545454546
9,652.07,7.245222222222223,10.431278938229054,-24.75,49.92,325,3.611111111111111,-5,36,91,4,14,9,0.0,0.6292134831460674,58,6.444444444444445,1,9,0,0.1,90,9,10.0,56.0,2.0,1.0,55-64,High,Automne,Après-midi,UK,Jeune,Inconnu,Petit,Explorateur,United Kingdom,0,2011,6,United States,1.0,11.052033898305085,65.20700000000001,0.5423728813559322,0.0989010989010989,0.6373626373626373
1,252.73,9.36037037037037,9.596994514101992,0.83,35.400000000000006,245,9.074074074074074,1,96,90,6,11,9,1.0,0.0,26,26.0,1,0,0,0.0,27,1,27.0,77.0,3.0,4.0,65+,Medium,Automne,Matin,UK,Nouveau,Weekend,Moyen,Explorateur,United Kingdom,0,2011,8,China,1.0,252.73,126.365,90.0,0.0,0.9285714285714286
2,276.42,4.849473684210526,4.267049591702106,0.42,21.45,131,2.298245614035088,1,25,90,3,19,11,0.4210526315789473,1.1964285714285714,52,26.0,1,0,0,0.0,57,2,28.5,69.0,2.0,5.0,65+,Medium,Automne,Soir,UK,Jeune,Semaine,Petit,Explorateur,United Kingdom,0,2011,6,United States,1.0,4.065,92.14,0.3235294117647059,0.0,0.896551724137931
2,276.56000000000006,18.43733333333334,4.787839457068988,13.5,29.700000000000003,96,6.4,2,24,90,6,12,9,0.5333333333333333,4.142857142857143,15,7.5,1,0,0,0.0,15,2,7.5,46.0,5.0,3.0,45-54,Medium,Automne,Midi,UK,Jeune,Weekend,Moyen,Modéré,United Kingdom,0,2011,9,United States,1.0,4.687457627118645,92.18666666666668,0.5254237288135594,0.0,0.9375
5,2524.0200000000004,229.45636363636368,225.88967799670385,-38.16,622.5,1074,97.63636363636364,-36,504,90,6,12,9,0.6363636363636364,4.2,8,1.6,1,2,0,0.1818181818181818,11,5,2.2,69.0,2.0,3.0,65+,VIP,Automne,Midi,UK,Jeune,Weekend,Grand,Modéré,United Kingdom,0,2011,6,United States,1.0,57.36409090909092,420.6700000000001,1.0454545454545454,0.16666666666666666,0.6666666666666666
1,1070.48,118.94222222222224,62.27008948479555,50.4,237.6,1152,128.0,48,200,90,6,12,9,1.0,0.0,9,9.0,1,0,0,0.0,9,1,9.0,53.0,4.0,3.0,45-54,High,Automne,Midi,UK,Nouveau,Weekend,Grand,Modéré,United Kingdom,0,2011,8,,,1070.48,535.24,90.0,0.0,0.9
1,378.63999999999993,16.46260869565217,8.9308898148715,6.959999999999999,50.0,159,6.913043478260869,1,24,90,6,12,9,1.0,0.0,23,23.0,1,0,0,0.0,23,1,23.0,77.0,0.0,1.0,65+,Medium,Automne,Midi,UK,Nouveau,Weekend,Moyen,Explorateur,United Kingdom,0,2011,8,,,378.63999999999993,189.31999999999996,90.0,0.0,0.9583333333333334
1,103.3,17.216666666666665,7.417119836342586,9.9,30.0,74,12.333333333333334,6,24,89,6,13,9,1.0,0.0,6,6.0,1,0,0,0.0,6,1,6.0,55.0,3.0,5.0,55-64,Medium,Automne,Midi,UK,Nouveau,Weekend,Moyen,Modéré,United Kingdom,0,2011,10,United Kingdom,0.0,103.3,51.65,89.0,0.0,0.8571428571428571
3,1904.05,17.153603603603603,6.273159533468803,5.04,39.6,1200,10.81081081081081,2,48,89,6,13,9,0.6666666666666666,0.7454545454545455,94,31.33333333333333,1,0,0,0.0,111,3,37.0,,1.0,,Inconnu,High,Automne,Midi,UK,Jeune,Weekend,Moyen,Explorateur,United Kingdom,0,2011,2,Italy,1.0,22.940361445783132,476.0125,0.08433734939759036,0.0,0.8392857142857143
1,305.61999999999995,16.978888888888886,9.269285072303797,6.64,49.5,186,10.333333333333334,6,12,89,6,14,9,1.0,0.0,18,18.0,1,0,0,0.0,18,1,18.0,67.0,1.0,5.0,65+,Medium,Automne,Après-midi,UK,Nouveau,Weekend,Moyen,Modéré,United Kingdom,0,2011,10,United States,1.0,305.61999999999995,152.80999999999997,89.0,0.0,0.9473684210526315
6,2255.51,5.904476439790576,8.106852104084618,0.19,99.0,2070,5.418848167539268,1,60,89,6,15,10,0.950261780104712,0.2020997375328084,256,42.66666666666666,1,0,0,0.0,382,6,63.66666666666666,80.0,2.0,3.0,65+,VIP,Automne,Après-midi,UK,Jeune,Weekend,Moyen,Explorateur,United Kingdom,0,2011,6,United States,1.0,28.193875000000002,322.21571428571434,0.125,0.0,0.6684073107049608
4,2593.9400000000005,58.95318181818183,36.41600719928349,-20.8,149.76,863,19.613636363636363,-1,144,89,6,14,9,0.4772727272727273,1.813953488372093,34,8.5,1,1,0,0.0227272727272727,44,4,11.0,,1.0,3.0,Inconnu,VIP,Automne,Après-midi,UK,Jeune,Semaine,Grand,Explorateur,United Kingdom,0,2011,7,,,32.42425000000001,518.7880000000001,0.125,0.022222222222222223,0.7555555555555555
4,703.47,16.749285714285715,4.118723098868968,9.95,29.700000000000003,196,4.666666666666667,1,24,89,1,9,11,0.4523809523809524,1.5609756097560976,39,9.75,1,0,0,0.0,42,4,10.5,69.0,0.0,,65+,High,Automne,Matin,UK,Jeune,Semaine,Petit,Explorateur,United Kingdom,0,2011,4,Italy,1.0,10.822615384615386,140.69400000000002,0.38461538461538464,0.0,0.9069767441860465
